transaction_id,store_id,customer_id,transaction_date,total_amount
14565,9,692,2025-05-26,205.4
14566,2,591,2025-05-18,10.1
14567,9,,2025-05-23,24.1
14568,3,,2025-05-09,14.9
14569,1,,2025-05-25,104.65
14570,10,,2025-05-16,3.9
14571,2,,2025-05-10,7.99
14572,4,,2025-05-06,58.55
14573,2,,2025-05-08,42.08
14574,3,,2025-05-18,23.1
14575,5,458,2025-05-18,34.1
14576,8,,2025-05-06,46.75
14577,2,,2025-05-18,41.1
14578,2,,2025-05-31,14.6
14579,5,106,2025-05-22,77.47
14580,4,198,2025-05-09,25.5
14581,3,,2025-05-30,42.2
14582,4,,2025-05-11,20.1
14583,1,916,2025-05-19,5.0
14584,7,982,2025-05-06,17.7
14585,1,,2025-06-02,55.8
14586,9,,2025-05-24,18.7
14587,8,,2025-06-03,56.1
14588,1,,2025-05-16,20.5
14589,4,,2025-05-10,17.5
14590,9,,2025-05-13,23.09
14591,5,,2025-05-22,3.5
14592,4,569,2025-05-12,5.0
14593,2,,2025-05-27,11.5
14594,1,,2025-05-31,69.08
14595,4,,2025-05-30,57.67
14596,3,,2025-05-31,85.25
14597,9,356,2025-05-13,56.6
14598,4,,2025-05-30,157.4
14599,9,433,2025-05-17,86.05
14600,5,,2025-05-21,8.1
14601,1,,2025-05-24,29.4
14602,3,605,2025-05-23,26.5
14603,2,,2025-05-23,8.4
14604,6,98,2025-05-11,61.78
14605,1,,2025-05-30,38.3
14606,2,79,2025-05-22,7.8
14607,3,,2025-06-03,26.0
14608,3,,2025-05-09,34.08
14609,6,,2025-05-09,6.4
14610,4,285,2025-05-08,45.8
14611,3,,2025-06-02,37.9
14612,1,76,2025-05-06,145.17
14613,10,585,2025-05-09,54.94
14614,3,753,2025-05-17,5.4
14615,7,926,2025-05-13,42.3
14616,6,,2025-05-29,34.79
14617,5,,2025-05-18,5.6
14618,7,,2025-05-07,109.75
14619,4,,2025-05-20,32.6
14620,2,,2025-06-02,11.0
14621,2,,2025-05-25,64.57
14622,1,,2025-05-09,7.5
14623,3,,2025-05-14,84.27
14624,1,,2025-05-30,15.6
14625,9,,2025-05-14,42.18
14626,10,,2025-05-16,15.1
14627,8,,2025-05-15,161.25
14628,8,,2025-05-24,9.8
14629,8,381,2025-05-15,17.97
14630,9,,2025-05-10,28.7
14631,7,,2025-05-24,76.3
14632,4,,2025-05-18,61.05
14633,9,,2025-05-13,1.8
14634,7,323,2025-05-09,22.39
14635,2,,2025-05-16,78.48
14636,5,877,2025-05-17,5.0
14637,5,,2025-05-18,17.5
14638,2,,2025-05-28,176.43
14639,4,,2025-05-24,15.5
14640,7,674,2025-05-31,1.2
14641,8,,2025-05-11,51.7
14642,8,,2025-06-02,33.7
14643,10,,2025-05-11,109.5
14644,4,329,2025-05-16,40.79
14645,10,,2025-05-13,3.5
14646,4,150,2025-06-02,6.0
14647,2,,2025-05-20,2.8
14648,3,30,2025-05-12,10.1
14649,10,,2025-06-03,24.0
14650,3,,2025-05-21,82.96
14651,9,,2025-05-15,18.39
14652,10,216,2025-05-12,82.97
14653,2,,2025-05-27,39.9
14654,7,,2025-05-27,89.45
14655,9,,2025-06-02,27.5
14656,1,,2025-05-30,69.73
14657,9,,2025-05-25,24.0
14658,9,,2025-05-20,13.0
14659,2,927,2025-05-27,65.65
14660,8,,2025-05-13,12.5
14661,2,121,2025-05-19,25.2
14662,1,948,2025-05-20,92.46
14663,1,,2025-06-03,86.59
14664,9,839,2025-05-11,10.0
14665,1,,2025-05-08,41.1
14666,9,,2025-05-23,85.3
14667,3,,2025-05-15,19.7
14668,3,,2025-05-09,19.9
14669,10,,2025-06-03,100.0
14670,1,,2025-05-11,75.4
14671,1,,2025-05-14,67.9
14672,2,,2025-06-01,14.0
14673,1,457,2025-05-09,1.5
14674,7,,2025-06-02,33.2
14675,3,,2025-05-17,43.5
14676,1,604,2025-05-08,19.5
14677,6,,2025-05-19,102.96
14678,9,,2025-05-25,25.3
14679,1,710,2025-05-20,100.25
14680,9,8,2025-05-06,30.3
14681,6,,2025-05-21,52.5
14682,8,399,2025-05-14,75.65
14683,7,,2025-06-02,85.4
14684,5,,2025-05-20,119.97
14685,9,,2025-05-12,9.9
14686,2,,2025-05-13,45.9
14687,6,74,2025-05-11,36.19
14688,5,,2025-05-14,28.8
14689,10,,2025-05-08,27.49
14690,5,,2025-05-22,46.17
14691,9,,2025-06-03,39.4
14692,9,,2025-05-08,8.8
14693,4,640,2025-05-16,1.1
14694,1,,2025-06-01,11.8
14695,10,664,2025-05-26,18.3
14696,7,,2025-05-08,53.7
14697,1,,2025-05-20,51.8
14698,3,,2025-05-12,61.48
14699,1,,2025-05-08,59.46
14700,2,964,2025-05-30,40.6
14701,9,258,2025-05-24,25.0
14702,4,,2025-05-12,70.0
14703,4,,2025-05-06,42.69
14704,7,,2025-05-30,47.2
14705,1,,2025-05-21,40.3
14706,3,,2025-05-09,53.96
14707,5,,2025-05-21,183.56
14708,4,,2025-05-22,52.77
14709,5,,2025-05-30,29.97
14710,1,307,2025-05-29,8.8
14711,5,,2025-05-06,90.47
14712,5,840,2025-05-21,140.31
14713,5,,2025-05-24,88.75
14714,9,,2025-05-18,3.0
14715,7,,2025-05-30,186.26
14716,2,,2025-05-30,20.98
14717,4,,2025-05-20,21.0
14718,8,,2025-05-24,21.6
14719,2,,2025-05-16,262.41
14720,5,,2025-05-22,1.6
14721,6,,2025-05-21,17.79
14722,9,,2025-05-07,5.6
14723,1,,2025-05-18,22.7
14724,1,426,2025-06-02,30.0
14725,3,210,2025-05-09,5.6
14726,5,,2025-05-18,37.46
14727,2,662,2025-05-14,120.46
14728,7,,2025-05-22,111.07
14729,1,,2025-05-30,38.0
14730,9,,2025-05-14,174.94
14731,1,,2025-05-12,289.54
14732,8,,2025-05-20,30.1
14733,9,222,2025-05-28,59.17
14734,5,,2025-05-14,10.5
14735,5,552,2025-05-14,22.0
14736,1,520,2025-05-11,47.96
14737,5,,2025-05-29,19.5
14738,2,,2025-06-01,109.0
14739,1,,2025-06-01,56.2
14740,6,70,2025-05-31,89.96
14741,3,,2025-05-12,39.5
14742,4,,2025-05-22,8.4
14743,2,,2025-05-16,137.85
14744,9,808,2025-05-17,48.97
14745,5,,2025-05-08,45.6
14746,8,,2025-05-25,69.1
14747,7,572,2025-05-24,37.0
14748,8,,2025-06-02,59.47
14749,7,,2025-06-03,20.0
14750,5,,2025-05-17,2.1
14751,2,826,2025-05-09,53.4
14752,1,543,2025-05-20,7.2
14753,1,171,2025-06-03,278.95
14754,7,,2025-05-15,17.5
14755,8,,2025-06-01,23.3
14756,7,,2025-05-25,25.1
14757,7,,2025-05-30,61.28
14758,1,,2025-06-03,20.8
14759,2,,2025-05-31,39.19
14760,1,,2025-05-31,3.4
14761,1,545,2025-05-15,31.6
14762,10,,2025-05-19,17.4
14763,6,,2025-06-03,51.5
14764,8,,2025-05-08,12.8
14765,9,278,2025-05-29,10.7
14766,4,,2025-05-06,118.97
14767,2,,2025-05-20,26.8
14768,3,,2025-05-22,10.4
14769,4,,2025-05-07,14.2
14770,7,,2025-05-06,28.2
14771,8,,2025-05-12,35.48
14772,2,872,2025-05-24,74.06
14773,5,,2025-05-10,53.39
14774,1,,2025-05-28,31.0
14775,1,,2025-05-24,17.5
14776,6,,2025-05-16,60.19
14777,3,204,2025-05-20,41.97
14778,2,237,2025-05-12,73.95
14779,5,268,2025-05-26,6.4
14780,2,84,2025-05-26,37.47
14781,7,,2025-06-01,40.9
14782,6,,2025-05-25,12.8
14783,5,,2025-05-22,149.97
14784,5,,2025-05-13,2.0
14785,2,,2025-05-12,44.8
14786,5,,2025-05-14,117.66
14787,1,,2025-06-03,46.5
14788,8,,2025-05-10,37.5
14789,3,,2025-05-31,40.6
14790,1,742,2025-05-25,16.1
14791,4,,2025-05-06,10.4
14792,1,537,2025-05-26,4.5
14793,9,,2025-05-17,120.96
14794,5,222,2025-05-14,168.42
14795,9,540,2025-05-10,20.9
14796,2,343,2025-05-30,11.9
14797,4,,2025-05-18,37.0
14798,6,846,2025-05-27,54.27
14799,9,,2025-05-10,13.8
14800,3,885,2025-06-01,16.5
14801,9,,2025-05-28,58.84
14802,9,979,2025-05-22,21.2
14803,1,772,2025-05-28,50.4
14804,1,,2025-05-28,35.68
14805,2,,2025-05-24,36.1
14806,10,,2025-05-17,33.7
14807,9,,2025-05-24,1.0
14808,3,,2025-05-27,56.8
14809,1,462,2025-05-30,4.9
14810,2,164,2025-05-09,104.44
14811,6,,2025-05-16,39.6
14812,5,,2025-05-27,35.9
14813,8,,2025-05-24,70.6
14814,9,,2025-05-11,78.53
14815,5,,2025-05-17,21.1
14816,2,8,2025-05-11,54.2
14817,3,,2025-05-25,12.0
14818,2,932,2025-05-18,28.8
14819,5,,2025-06-01,6.1
14820,3,979,2025-05-18,70.77
14821,3,,2025-05-27,23.7
14822,4,10,2025-05-21,104.0
14823,9,310,2025-05-12,45.4
14824,2,,2025-06-03,18.0
14825,1,,2025-05-12,58.97
14826,5,,2025-05-17,93.57
14827,1,,2025-05-30,61.5
14828,4,,2025-05-18,199.96
14829,8,,2025-05-25,65.38
14830,2,,2025-05-08,59.3
14831,2,,2025-06-01,8.0
14832,9,,2025-05-27,22.5
14833,3,,2025-05-13,50.39
14834,2,,2025-05-24,179.35
14835,2,783,2025-05-19,11.98
14836,1,,2025-06-02,10.4
14837,3,,2025-05-10,2.2
14838,1,,2025-05-12,67.09
14839,1,533,2025-05-27,5.9
14840,4,,2025-05-24,48.3
14841,7,873,2025-06-01,37.7
14842,6,961,2025-05-24,18.8
14843,7,,2025-05-24,44.9
14844,9,,2025-06-01,34.88
14845,9,,2025-05-15,46.0
14846,5,942,2025-05-30,12.5
14847,10,,2025-05-16,9.0
14848,6,,2025-05-13,35.2
14849,1,,2025-05-19,164.96
14850,2,,2025-05-17,21.5
14851,3,672,2025-05-22,40.89
14852,1,731,2025-05-07,52.3
14853,4,438,2025-05-14,33.5
14854,1,,2025-05-27,45.28
14855,2,,2025-05-27,44.7
14856,5,468,2025-05-07,19.6
14857,6,,2025-05-14,52.7
14858,9,572,2025-05-23,103.2
14859,8,,2025-05-16,15.4
14860,7,,2025-05-07,21.2
14861,3,888,2025-05-13,95.16
14862,3,,2025-05-10,17.5
14863,9,,2025-06-03,57.47
14864,9,681,2025-05-17,113.45
14865,4,435,2025-06-02,5.5
14866,2,109,2025-06-03,40.6
14867,9,,2025-05-19,55.67
14868,1,,2025-05-15,66.97
14869,9,,2025-05-07,38.9
14870,2,,2025-05-24,33.1
14871,10,,2025-05-27,39.99
14872,6,,2025-05-24,11.0
14873,9,,2025-05-30,7.0
14874,3,,2025-05-26,43.19
14875,1,,2025-05-23,39.88
14876,2,709,2025-05-27,49.94
14877,5,,2025-05-11,10.5
14878,9,429,2025-05-26,72.9
14879,7,,2025-05-09,17.2
14880,3,,2025-05-15,12.2
14881,10,,2025-05-13,20.99
14882,9,,2025-06-01,6.0
14883,6,471,2025-05-29,17.8
14884,1,222,2025-06-02,25.9
14885,1,492,2025-05-15,1.2
14886,3,482,2025-05-30,18.0
14887,4,,2025-05-26,5.0
14888,2,,2025-05-14,7.9
14889,5,,2025-05-31,37.0
14890,1,,2025-05-29,15.4
14891,9,,2025-05-14,71.3
14892,10,,2025-05-31,9.59
14893,10,,2025-05-23,47.69
14894,1,,2025-05-17,48.7
14895,3,,2025-05-28,10.1
14896,1,,2025-05-14,41.18
14897,5,,2025-05-30,11.0
14898,4,,2025-05-09,7.3
14899,1,378,2025-05-27,11.0
14900,6,,2025-05-25,22.1
14901,4,,2025-05-26,18.1
14902,1,,2025-05-31,10.5
14903,2,134,2025-05-31,21.5
14904,3,451,2025-06-02,182.96
14905,9,,2025-05-26,30.1
14906,6,827,2025-05-11,1.1
14907,7,,2025-06-01,37.86
14908,5,,2025-05-09,15.6
14909,10,,2025-05-30,28.2
14910,9,,2025-05-12,4.5
14911,5,,2025-05-11,48.1
14912,7,,2025-05-30,530.45
14913,8,,2025-05-14,19.5
14914,4,,2025-05-23,7.0
14915,5,953,2025-05-12,37.5
14916,9,,2025-05-06,30.4
14917,9,820,2025-05-10,34.8
14918,9,,2025-05-28,11.2
14919,4,,2025-05-29,6.0
14920,3,954,2025-05-24,92.16
14921,9,,2025-05-16,75.07
14922,9,,2025-05-13,72.8
14923,4,,2025-05-09,36.96
14924,7,133,2025-05-20,43.8
14925,1,213,2025-05-11,160.05
14926,9,,2025-06-01,39.95
14927,6,,2025-05-09,5.7
14928,1,,2025-06-02,241.52
14929,1,,2025-05-27,58.3
14930,5,,2025-05-27,16.0
14931,9,,2025-05-11,15.2
14932,5,,2025-05-25,9.0
14933,4,,2025-05-10,22.0
14934,1,961,2025-05-21,19.8
14935,1,,2025-05-10,41.88
14936,8,896,2025-05-30,64.0
14937,4,,2025-05-20,46.1
14938,5,544,2025-06-03,64.3
14939,10,978,2025-05-12,48.08
14940,3,,2025-05-29,30.9
14941,9,20,2025-05-27,113.67
14942,4,,2025-05-25,9.9
14943,1,,2025-05-19,36.2
14944,6,342,2025-05-28,7.0
14945,6,991,2025-05-22,39.3
14946,2,,2025-05-12,5.0
14947,9,,2025-05-11,16.3
14948,2,289,2025-05-20,153.71
14949,1,302,2025-06-02,49.4
14950,6,,2025-05-12,36.99
14951,10,,2025-05-11,31.6
14952,2,,2025-05-23,63.96
14953,5,,2025-05-10,21.4
14954,6,383,2025-06-02,13.4
14955,3,,2025-05-11,1.8
14956,10,,2025-05-10,36.48
14957,8,,2025-05-11,19.2
14958,4,,2025-05-19,53.4
14959,7,,2025-05-13,41.9
14960,2,,2025-05-13,260.23
14961,10,,2025-05-29,21.5
14962,6,,2025-05-31,2.5
14963,3,,2025-05-22,51.6
14964,8,995,2025-05-16,41.28
14965,4,546,2025-05-15,125.67
14966,9,,2025-05-16,35.2
14967,6,436,2025-05-13,36.15
14968,1,,2025-05-17,246.18
14969,4,,2025-05-26,83.35
14970,2,,2025-05-26,103.26
14971,9,,2025-05-13,53.46
14972,3,461,2025-05-13,6.0
14973,6,492,2025-05-08,15.5
14974,9,,2025-05-17,20.8
14975,5,87,2025-05-28,106.8
14976,1,597,2025-05-26,24.3
14977,3,,2025-06-02,45.18
14978,5,,2025-05-06,18.99
14979,5,499,2025-05-24,204.35
14980,3,,2025-05-19,7.9
14981,1,846,2025-05-31,7.3
14982,9,,2025-05-12,27.8
14983,3,567,2025-05-27,24.0
14984,6,,2025-05-09,19.6
14985,9,,2025-05-28,56.5
14986,8,,2025-06-01,48.0
14987,10,232,2025-06-03,22.5
14988,1,927,2025-05-09,3.3
14989,2,,2025-05-26,21.2
14990,9,979,2025-05-23,33.0
14991,4,,2025-06-01,3.0
14992,4,,2025-05-13,16.0
14993,9,,2025-05-24,37.59
14994,4,,2025-05-24,27.0
14995,9,,2025-05-31,49.8
14996,1,590,2025-05-27,20.5
14997,8,,2025-05-30,27.5
14998,3,642,2025-05-21,8.2
14999,2,388,2025-05-20,53.35
15000,9,413,2025-05-25,13.9
15001,4,,2025-05-28,32.47
15002,4,,2025-05-26,25.7
15003,2,,2025-06-03,54.5
15004,1,,2025-05-23,21.9
15005,5,,2025-05-29,84.03
15006,2,,2025-05-27,54.7
15007,10,308,2025-05-13,17.4
15008,2,,2025-05-06,64.25
15009,1,,2025-05-09,174.06
15010,2,,2025-05-19,32.0
15011,3,,2025-06-01,11.2
15012,5,,2025-05-23,9.9
15013,8,,2025-05-29,30.9
15014,10,,2025-05-11,30.0
15015,2,,2025-05-22,247.63
15016,5,,2025-05-30,12.1
15017,1,867,2025-05-07,53.9
15018,1,,2025-05-20,31.7
15019,7,,2025-05-17,79.27
15020,6,159,2025-05-21,154.02
15021,8,,2025-05-19,157.96
15022,9,,2025-05-27,47.97
15023,3,,2025-05-23,73.6
15024,4,,2025-05-15,112.36
15025,2,,2025-05-21,50.0
15026,10,,2025-05-12,65.89
15027,9,,2025-05-13,33.79
15028,5,455,2025-05-22,46.2
15029,3,,2025-05-14,7.3
15030,2,,2025-05-16,31.96
15031,2,,2025-05-25,17.0
15032,3,178,2025-05-28,67.38
15033,1,,2025-06-03,20.49
15034,2,592,2025-05-27,46.56
15035,4,,2025-05-21,6.4
15036,5,,2025-05-18,44.45
15037,2,307,2025-05-20,58.8
15038,5,,2025-06-01,17.0
15039,4,763,2025-05-19,27.5
15040,4,903,2025-05-09,27.5
15041,8,,2025-05-08,50.9
15042,3,,2025-05-06,72.7
15043,4,,2025-05-17,4.9
15044,1,824,2025-05-31,4.9
15045,1,,2025-05-11,24.4
15046,4,,2025-05-08,18.9
15047,6,,2025-05-17,58.5
15048,10,,2025-05-14,32.9
15049,9,526,2025-05-20,399.45
15050,9,606,2025-05-20,12.99
15051,1,,2025-05-30,4.9
15052,4,,2025-05-28,117.27
15053,1,286,2025-05-29,18.5
15054,8,254,2025-05-09,52.06
15055,3,,2025-05-08,34.1
15056,8,378,2025-06-01,49.5
15057,3,,2025-05-25,11.8
15058,5,,2025-05-16,7.99
15059,4,794,2025-05-23,65.7
15060,2,,2025-05-25,11.6
15061,1,,2025-05-10,20.7
15062,3,,2025-05-23,272.4
15063,5,678,2025-06-02,25.2
15064,3,,2025-05-26,26.8
15065,6,,2025-05-16,25.7
15066,1,,2025-05-18,41.6
15067,4,910,2025-05-06,52.1
15068,4,702,2025-06-03,19.7
15069,9,,2025-05-26,32.4
15070,5,,2025-05-29,28.5
15071,2,,2025-06-01,66.25
15072,5,,2025-05-15,122.35
15073,8,,2025-05-15,37.67
15074,2,657,2025-05-18,7.0
15075,8,,2025-05-30,38.67
15076,6,,2025-05-10,9.0
15077,9,,2025-05-14,12.5
15078,2,644,2025-05-17,233.65
15079,6,,2025-05-26,36.0
15080,9,,2025-05-26,54.2
15081,1,,2025-05-22,124.98
15082,5,568,2025-05-17,18.7
15083,3,,2025-05-25,44.2
15084,7,,2025-05-28,20.89
15085,4,158,2025-05-19,59.6
15086,5,,2025-05-07,57.6
15087,8,,2025-06-02,72.55
15088,9,,2025-06-02,139.45
15089,1,6,2025-05-07,6.4
15090,6,840,2025-05-18,18.5
15091,2,23,2025-06-03,66.6
15092,2,,2025-06-01,62.2
15093,7,562,2025-05-16,93.48
15094,4,,2025-05-22,12.5
15095,8,,2025-05-25,1.8
15096,2,,2025-05-27,14.0
15097,2,,2025-05-19,46.9
15098,1,668,2025-05-11,318.95
15099,9,,2025-05-14,173.95
15100,2,,2025-05-22,54.9
15101,1,413,2025-05-13,49.8
15102,1,,2025-05-28,7.2
15103,9,,2025-05-18,19.38
15104,2,,2025-05-06,57.8
15105,9,,2025-05-26,6.3
15106,8,538,2025-05-23,42.8
15107,2,,2025-05-22,41.3
15108,6,454,2025-05-12,25.1
15109,9,,2025-05-20,17.7
15110,1,982,2025-05-17,26.0
15111,10,,2025-05-22,60.8
15112,6,,2025-06-03,41.3
15113,10,,2025-05-25,19.98
15114,9,62,2025-05-30,35.2
15115,1,933,2025-05-20,131.26
15116,2,,2025-05-11,38.6
15117,2,,2025-05-25,40.7
15118,9,,2025-05-17,33.1
15119,4,,2025-05-22,8.7
15120,1,,2025-05-28,55.3
15121,6,,2025-05-07,20.7
15122,2,,2025-05-13,21.7
15123,1,610,2025-05-30,51.16
15124,1,,2025-05-17,76.06
15125,6,,2025-05-09,35.78
15126,7,,2025-05-11,42.0
15127,2,,2025-05-29,40.5
15128,3,,2025-06-01,18.5
15129,7,,2025-05-27,61.5
15130,7,,2025-05-13,6.0
15131,1,,2025-05-22,89.25
15132,4,,2025-05-08,6.0
15133,5,875,2025-05-27,49.05
15134,10,,2025-05-24,149.94
15135,10,,2025-05-20,20.9
15136,3,628,2025-05-10,281.45
15137,5,806,2025-05-21,156.87
15138,7,596,2025-05-27,103.4
15139,6,630,2025-05-07,23.9
15140,6,951,2025-05-08,27.1
15141,4,,2025-05-06,16.4
15142,4,440,2025-05-27,25.7
15143,4,,2025-06-01,43.9
15144,2,,2025-05-17,112.63
15145,2,,2025-05-15,30.6
15146,3,,2025-05-22,27.7
15147,1,,2025-05-12,42.9
15148,5,,2025-05-11,44.1
15149,2,,2025-05-20,47.55
15150,1,,2025-05-20,7.8
15151,1,,2025-05-26,34.9
15152,5,367,2025-06-03,12.0
15153,4,883,2025-05-06,31.6
15154,9,366,2025-05-30,79.95
15155,5,454,2025-05-19,88.8
15156,1,,2025-05-27,164.46
15157,10,728,2025-05-09,89.47
15158,4,,2025-05-26,52.08
15159,1,259,2025-05-21,3.1
15160,2,,2025-05-28,57.58
15161,4,898,2025-05-21,27.1
15162,8,,2025-05-12,14.7
15163,1,,2025-05-23,3.0
15164,6,,2025-05-21,33.7
15165,3,443,2025-05-12,8.7
15166,8,,2025-05-22,9.8
15167,2,,2025-06-01,38.5
15168,4,773,2025-06-02,11.1
15169,5,,2025-05-20,83.28
15170,2,,2025-05-23,40.07
15171,6,,2025-05-06,30.57
15172,5,,2025-05-18,49.1
15173,3,646,2025-05-13,12.5
15174,6,,2025-05-29,27.96
15175,3,653,2025-06-02,141.4
15176,9,573,2025-05-27,74.75
15177,7,680,2025-05-07,28.26
15178,3,,2025-05-19,106.0
15179,8,827,2025-05-18,8.4
15180,5,,2025-06-03,4.2
15181,8,699,2025-05-10,95.8
15182,3,265,2025-05-15,18.8
15183,1,,2025-05-17,18.99
15184,1,317,2025-05-26,214.95
15185,2,,2025-05-08,135.67
15186,9,,2025-05-15,12.6
15187,3,,2025-05-10,10.9
15188,7,,2025-05-22,36.6
15189,2,,2025-05-13,25.0
15190,5,,2025-05-06,38.9
15191,5,11,2025-05-18,15.6
15192,1,,2025-05-22,108.38
15193,5,,2025-05-24,74.26
15194,5,,2025-05-27,12.5
15195,6,,2025-05-16,7.99
15196,1,34,2025-05-29,140.99
15197,8,,2025-05-15,62.34
15198,2,,2025-05-08,10.5
15199,3,,2025-05-30,149.47
15200,3,,2025-06-03,22.0
15201,3,,2025-05-15,45.0
15202,2,,2025-05-07,48.67
15203,7,229,2025-06-02,45.3
15204,4,,2025-05-27,17.3
15205,6,,2025-05-11,24.7
15206,5,,2025-05-28,93.07
15207,2,,2025-05-14,43.5
15208,10,,2025-05-31,58.4
15209,9,,2025-05-15,3.5
15210,6,,2025-05-06,34.99
15211,1,578,2025-05-19,41.55
15212,3,,2025-05-17,54.7
15213,2,,2025-05-22,43.3
15214,1,,2025-05-27,38.5
15215,2,,2025-05-14,35.1
15216,4,459,2025-05-21,556.41
15217,4,,2025-05-27,14.0
15218,4,,2025-05-16,12.5
15219,10,,2025-05-08,84.66
15220,4,171,2025-05-25,24.4
15221,5,,2025-05-07,59.16
15222,2,,2025-05-29,15.2
15223,10,222,2025-05-18,17.0
15224,1,,2025-05-08,18.0
15225,1,,2025-05-18,173.96
15226,4,,2025-05-27,3.8
15227,3,,2025-05-21,119.96
15228,3,,2025-05-27,112.49
15229,3,,2025-05-18,58.39
15230,1,,2025-05-29,62.0
15231,6,,2025-05-25,8.99
15232,3,162,2025-05-22,4.2
15233,4,291,2025-05-20,29.6
15234,1,,2025-05-22,64.08
15235,8,,2025-05-20,21.0
15236,10,635,2025-05-24,18.9
15237,2,,2025-05-28,38.5
15238,6,,2025-05-30,12.5
15239,1,,2025-05-11,35.8
15240,2,,2025-05-28,245.92
15241,9,,2025-05-28,7.2
15242,3,,2025-06-03,60.17
15243,3,,2025-05-25,14.5
15244,5,,2025-05-23,33.0
15245,4,,2025-05-06,17.5
15246,2,,2025-05-17,152.55
15247,9,,2025-06-01,23.8
15248,1,,2025-05-14,1.6
15249,4,,2025-05-12,104.34
15250,10,697,2025-05-21,18.1
15251,3,,2025-05-19,40.3
15252,5,396,2025-05-25,41.58
15253,5,,2025-05-13,14.9
15254,1,467,2025-05-31,19.96
15255,4,,2025-05-25,21.9
15256,2,,2025-05-14,5.4
15257,3,,2025-06-02,20.3
15258,9,,2025-05-06,25.2
15259,7,,2025-05-12,120.15
15260,10,,2025-05-19,1.8
15261,2,,2025-05-09,12.5
15262,9,,2025-06-03,25.47
15263,5,11,2025-05-30,87.98
15264,2,689,2025-05-15,12.3
15265,7,,2025-05-14,20.2
15266,9,,2025-05-22,36.67
15267,5,,2025-06-03,47.3
15268,9,,2025-05-14,19.98
15269,2,929,2025-05-09,43.2
15270,2,719,2025-05-30,22.0
15271,1,,2025-05-12,81.0
15272,7,407,2025-06-02,42.5
15273,6,,2025-06-01,37.8
15274,1,866,2025-06-03,40.5
15275,5,,2025-05-30,33.0
15276,1,,2025-05-26,6.0
15277,4,,2025-05-07,352.94
15278,1,971,2025-05-12,37.47
15279,10,,2025-05-16,3.0
15280,9,,2025-05-18,37.88
15281,4,37,2025-05-20,43.67
15282,3,,2025-05-16,41.79
15283,6,712,2025-05-11,209.56
15284,1,360,2025-05-26,5.0
15285,5,995,2025-05-24,44.4
15286,2,392,2025-05-14,8.4
15287,1,,2025-06-03,25.5
15288,2,,2025-05-18,159.98
15289,8,,2025-05-13,21.6
15290,9,,2025-05-23,12.0
15291,9,,2025-06-02,7.5
15292,2,,2025-05-08,55.99
15293,4,,2025-05-28,132.4
15294,3,,2025-05-14,39.78
15295,7,,2025-05-11,26.49
15296,8,,2025-05-16,10.0
15297,8,,2025-05-11,58.48
15298,2,,2025-05-07,35.7
15299,7,920,2025-05-23,11.8
15300,2,,2025-05-31,39.9
15301,2,,2025-05-19,40.7
15302,4,,2025-05-18,10.3
15303,4,692,2025-05-21,58.76
15304,4,,2025-05-10,55.56
15305,7,,2025-05-12,47.07
15306,2,963,2025-05-09,71.87
15307,2,,2025-05-11,21.47
15308,2,102,2025-05-16,127.47
15309,2,,2025-05-26,35.88
15310,1,,2025-05-17,11.6
15311,7,,2025-05-17,55.6
15312,8,243,2025-05-10,13.4
15313,4,,2025-05-16,8.4
15314,10,,2025-05-22,34.9
15315,6,,2025-05-25,72.4
15316,10,891,2025-05-07,91.0
15317,7,,2025-05-12,60.5
15318,10,371,2025-06-01,27.5
15319,9,,2025-05-22,4.1
15320,5,329,2025-05-18,17.5
15321,6,601,2025-05-18,37.28
15322,4,,2025-05-13,220.77
15323,5,,2025-06-01,108.45
15324,3,,2025-05-26,18.3
15325,3,,2025-05-16,20.2
15326,1,,2025-05-21,2.9
15327,6,,2025-05-22,10.0
15328,3,,2025-05-16,55.96
15329,4,357,2025-05-26,59.56
15330,1,,2025-05-30,47.1
15331,1,,2025-05-07,33.2
15332,4,,2025-05-09,31.8
15333,1,,2025-05-28,29.98
15334,10,,2025-05-26,47.3
15335,1,618,2025-05-13,60.3
15336,4,,2025-05-19,12.8
15337,10,,2025-05-07,59.9
15338,2,435,2025-05-23,33.0
15339,6,,2025-05-15,194.08
15340,4,199,2025-05-10,4.4
15341,1,,2025-05-14,239.97
15342,5,98,2025-05-14,18.49
15343,5,,2025-05-17,49.6
15344,4,,2025-05-06,144.96
15345,4,,2025-05-17,37.96
15346,1,,2025-05-24,21.7
15347,8,304,2025-05-13,12.5
15348,7,61,2025-05-14,154.37
15349,2,,2025-05-31,25.7
15350,1,,2025-05-21,137.32
15351,6,,2025-05-07,37.99
15352,2,642,2025-05-15,9.6
15353,4,571,2025-05-23,75.0
15354,4,,2025-05-20,80.5
15355,2,,2025-05-19,110.15
15356,4,674,2025-05-23,26.7
15357,6,868,2025-05-14,38.2
15358,9,,2025-05-08,22.09
15359,5,,2025-05-31,33.8
15360,5,940,2025-05-14,57.69
15361,9,162,2025-05-06,29.0
15362,7,,2025-05-20,9.99
15363,10,,2025-05-07,2.4
15364,1,938,2025-05-21,69.7
15365,5,,2025-05-09,197.15
15366,5,616,2025-05-07,48.7
15367,1,,2025-05-16,12.8
15368,8,,2025-05-20,10.6
15369,9,906,2025-05-09,14.2
15370,1,,2025-05-06,40.19
15371,9,,2025-05-21,26.3
