sale_id,transaction_id,product_id,quantity,unit_price,total_price
46107,15443,17,2,1.9,3.8
46108,15443,834,5,5.5,27.5
46109,15444,524,1,11.99,11.99
46110,15444,532,2,5.9,11.8
46111,15444,967,4,39.99,159.96
46112,15445,4,5,8.99,44.95
46113,15445,280,5,1.1,5.5
46114,15446,809,2,3.5,7.0
46115,15446,904,2,3.9,7.8
46116,15446,641,1,9.99,9.99
46117,15447,742,5,2.5,12.5
46118,15447,37,5,1.6,8.0
46119,15447,977,5,5.99,29.95
46120,15447,935,3,7.9,23.7
46121,15447,541,2,3.9,7.8
46122,15448,733,1,8.5,8.5
46123,15448,237,5,1.5,7.5
46124,15449,514,1,2.0,2.0
46125,15449,678,1,1.5,1.5
46126,15449,722,1,15.99,15.99
46127,15450,563,3,2.8,8.4
46128,15451,124,2,4.2,8.4
46129,15451,516,2,2.8,5.6
46130,15451,274,3,1.1,3.3
46131,15451,885,3,3.5,10.5
46132,15452,281,2,1.1,2.2
46133,15453,290,2,1.1,2.2
46134,15453,102,4,1.4,5.6
46135,15453,882,4,2.8,11.2
46136,15453,362,3,1.7,5.1
46137,15453,962,3,4.9,14.7
46138,15454,733,5,8.5,42.5
46139,15454,505,2,3.2,6.4
46140,15455,920,3,1.8,5.4
46141,15455,932,3,3.5,10.5
46142,15455,101,4,1.5,6.0
46143,15455,808,1,4.9,4.9
46144,15456,651,1,4.9,4.9
46145,15456,776,2,2.5,5.0
46146,15456,59,3,2.5,7.5
46147,15456,463,4,4.9,19.6
46148,15457,130,5,1.8,9.0
46149,15457,407,4,1.7,6.8
46150,15457,871,5,9.99,49.95
46151,15457,866,5,3.0,15.0
46152,15457,786,3,3.5,10.5
46153,15458,770,3,2.4,7.2
46154,15459,598,1,12.99,12.99
46155,15459,873,4,4.2,16.8
46156,15459,412,5,3.9,19.5
46157,15459,855,3,1.5,4.5
46158,15459,683,5,2.5,12.5
46159,15460,38,1,1.4,1.4
46160,15460,125,4,0.8,3.2
46161,15460,543,1,3.2,3.2
46162,15460,567,5,1.5,7.5
46163,15461,211,5,3.5,17.5
46164,15461,373,1,3.8,3.8
46165,15461,300,5,1.1,5.5
46166,15461,459,1,3.8,3.8
46167,15462,4,3,8.99,26.97
46168,15462,198,3,7.9,23.7
46169,15462,176,5,3.9,19.5
46170,15463,174,2,1.8,3.6
46171,15464,907,1,6.5,6.5
46172,15464,18,3,1.1,3.3
46173,15464,98,1,6.99,6.99
46174,15465,671,3,8.99,26.97
46175,15465,121,5,4.5,22.5
46176,15466,510,1,1.7,1.7
46177,15466,312,4,8.99,35.96
46178,15467,560,5,2.2,11.0
46179,15467,650,5,3.9,19.5
46180,15467,573,2,1.2,2.4
46181,15467,7,2,3.2,6.4
46182,15468,757,2,1.0,2.0
46183,15468,252,5,2.5,12.5
46184,15468,167,1,1.7,1.7
46185,15468,740,3,49.99,149.97
46186,15469,282,2,1.1,2.2
46187,15470,66,4,8.99,35.96
46188,15470,666,3,29.99,89.97
46189,15470,788,2,4.9,9.8
46190,15471,421,5,3.5,17.5
46191,15471,87,2,0.5,1.0
46192,15471,10,5,2.7,13.5
46193,15471,36,3,4.9,14.7
46194,15472,123,3,2.5,7.5
46195,15472,510,3,1.7,5.1
46196,15472,857,5,2.5,12.5
46197,15472,492,2,19.99,39.98
46198,15473,236,5,2.9,14.5
46199,15473,473,5,4.9,24.5
46200,15473,575,2,2.2,4.4
46201,15473,439,1,3.9,3.9
46202,15474,110,4,9.5,38.0
46203,15475,728,5,29.99,149.95
46204,15475,585,2,2.2,4.4
46205,15476,669,4,3.5,14.0
46206,15476,629,3,4.5,13.5
46207,15476,562,2,2.5,5.0
46208,15476,223,1,12.99,12.99
46209,15476,663,5,39.99,199.95
46210,15477,176,1,3.9,3.9
46211,15477,60,2,2.9,5.8
46212,15478,81,3,9.99,29.97
46213,15478,202,2,12.99,25.98
46214,15478,673,4,4.5,18.0
46215,15478,566,5,0.6,3.0
46216,15478,786,1,3.5,3.5
46217,15479,992,5,29.99,149.95
46218,15480,160,5,1.5,7.5
46219,15480,382,1,5.99,5.99
46220,15480,474,1,12.99,12.99
46221,15481,308,2,1.2,2.4
46222,15481,813,4,8.9,35.6
46223,15481,279,4,1.1,4.4
46224,15482,305,3,0.8,2.4
46225,15482,502,5,3.8,19.0
46226,15482,380,2,1.5,3.0
46227,15482,808,1,4.9,4.9
46228,15483,938,4,11.99,47.96
46229,15483,352,4,1.0,4.0
46230,15484,497,2,12.99,25.98
46231,15484,996,3,24.99,74.97
46232,15484,756,2,1.8,3.6
46233,15484,975,5,3.5,17.5
46234,15484,87,2,0.5,1.0
46235,15485,92,4,0.8,3.2
46236,15485,220,4,24.99,99.96
46237,15485,1,4,2.1,8.4
46238,15486,795,3,3.5,10.5
46239,15486,631,2,4.5,9.0
46240,15487,556,3,7.5,22.5
46241,15487,456,2,5.9,11.8
46242,15487,673,5,4.5,22.5
46243,15488,749,3,1.0,3.0
46244,15488,556,5,7.5,37.5
46245,15488,352,5,1.0,5.0
46246,15488,213,1,1.9,1.9
46247,15489,121,3,4.5,13.5
46248,15489,745,4,4.5,18.0
46249,15489,989,3,19.99,59.97
46250,15489,815,3,15.9,47.7
46251,15489,796,3,2.8,8.4
46252,15490,989,4,19.99,79.96
46253,15490,361,5,1.7,8.5
46254,15490,319,4,3.0,12.0
46255,15490,633,1,3.9,3.9
46256,15490,67,4,1.8,7.2
46257,15491,110,1,9.5,9.5
46258,15492,160,5,1.5,7.5
46259,15493,687,5,4.99,24.95
46260,15494,826,4,3.5,14.0
46261,15494,292,5,1.1,5.5
46262,15494,940,5,2.5,12.5
46263,15494,352,4,1.0,4.0
46264,15494,207,4,3.2,12.8
46265,15495,620,2,2.8,5.6
46266,15495,276,3,1.1,3.3
46267,15496,733,3,8.5,25.5
46268,15496,69,5,3.9,19.5
46269,15496,862,4,2.5,10.0
46270,15496,193,5,4.2,21.0
46271,15496,206,5,2.8,14.0
46272,15497,926,5,1.5,7.5
46273,15497,980,5,9.99,49.95
46274,15497,107,4,2.8,11.2
46275,15497,467,5,7.9,39.5
46276,15498,909,4,5.9,23.6
46277,15498,983,3,14.99,44.97
46278,15498,614,1,4.2,4.2
46279,15498,906,1,7.9,7.9
46280,15498,788,1,4.9,4.9
46281,15499,531,2,9.99,19.98
46282,15499,635,2,3.5,7.0
46283,15500,348,1,2.0,2.0
46284,15501,353,5,0.9,4.5
46285,15501,223,4,12.99,51.96
46286,15502,640,1,29.99,29.99
46287,15502,415,2,2.8,5.6
46288,15503,143,3,2.5,7.5
46289,15503,441,1,6.5,6.5
46290,15503,535,1,2.5,2.5
46291,15504,156,2,1.8,3.6
46292,15504,784,4,3.5,14.0
46293,15504,235,3,1.5,4.5
46294,15505,261,1,2.9,2.9
46295,15505,212,1,3.2,3.2
46296,15506,260,5,2.9,14.5
46297,15506,59,3,2.5,7.5
46298,15506,595,1,1.1,1.1
46299,15506,548,2,8.9,17.8
46300,15507,850,4,4.8,19.2
46301,15507,79,2,12.99,25.98
46302,15508,578,1,5.99,5.99
46303,15508,509,3,1.8,5.4
46304,15508,699,2,4.5,9.0
46305,15508,666,1,29.99,29.99
46306,15509,42,3,1.5,4.5
46307,15509,862,2,2.5,5.0
46308,15509,342,4,2.0,8.0
46309,15509,183,4,4.9,19.6
46310,15510,70,4,2.5,10.0
46311,15510,432,5,2.5,12.5
46312,15511,569,2,1.8,3.6
46313,15512,621,5,3.5,17.5
46314,15512,681,4,9.99,39.96
46315,15513,649,5,2.9,14.5
46316,15513,274,5,1.1,5.5
46317,15513,40,3,3.1,9.3
46318,15513,986,1,49.99,49.99
46319,15514,96,1,1.2,1.2
46320,15514,995,4,29.99,119.96
46321,15514,570,4,1.8,7.2
46322,15515,338,5,2.3,11.5
46323,15516,434,2,2.9,5.8
46324,15516,955,5,6.5,32.5
46325,15516,594,2,1.6,3.2
46326,15516,552,3,2.8,8.4
46327,15517,150,3,3.5,10.5
46328,15517,140,5,4.5,22.5
46329,15518,703,3,6.5,19.5
46330,15519,774,4,14.99,59.96
46331,15520,418,2,3.5,7.0
46332,15520,550,4,2.5,10.0
46333,15521,31,1,3.2,3.2
46334,15521,486,5,6.9,34.5
46335,15521,744,4,2.9,11.6
46336,15521,94,3,4.9,14.7
46337,15522,684,3,12.99,38.97
46338,15523,299,1,1.1,1.1
46339,15524,265,3,1.1,3.3
46340,15524,649,4,2.9,11.6
46341,15524,526,3,4.5,13.5
46342,15524,341,3,2.5,7.5
46343,15525,537,4,3.9,15.6
46344,15526,967,5,39.99,199.95
46345,15526,5,3,2.5,7.5
46346,15526,723,5,8.9,44.5
46347,15527,936,4,9.99,39.96
46348,15528,753,4,2.5,10.0
46349,15529,416,1,4.2,4.2
46350,15530,521,4,7.99,31.96
46351,15530,609,5,4.5,22.5
46352,15530,420,5,4.2,21.0
46353,15530,131,1,2.5,2.5
46354,15531,954,3,5.9,17.7
46355,15531,559,4,2.5,10.0
46356,15531,808,5,4.9,24.5
46357,15531,214,5,5.99,29.95
46358,15531,101,4,1.5,6.0
46359,15532,84,2,3.5,7.0
46360,15532,685,4,4.5,18.0
46361,15532,657,4,19.99,79.96
46362,15533,438,1,7.9,7.9
46363,15534,993,5,34.99,174.95
46364,15534,592,5,1.6,8.0
46365,15534,117,3,2.2,6.6
46366,15534,336,5,2.5,12.5
46367,15534,537,3,3.9,11.7
46368,15535,662,2,29.99,59.98
46369,15535,827,4,1.8,7.2
46370,15536,746,3,3.9,11.7
46371,15536,658,1,7.5,7.5
46372,15536,725,4,9.99,39.96
46373,15536,723,3,8.9,26.7
46374,15537,375,2,0.6,1.2
46375,15537,561,5,2.8,14.0
46376,15537,648,1,3.5,3.5
46377,15538,675,4,2.5,10.0
46378,15538,939,5,5.5,27.5
46379,15538,609,2,4.5,9.0
46380,15538,430,5,2.5,12.5
46381,15539,264,1,0.8,0.8
46382,15539,439,2,3.9,7.8
46383,15540,536,2,3.5,7.0
46384,15540,62,5,3.8,19.0
46385,15540,210,5,2.9,14.5
46386,15540,987,3,59.99,179.97
46387,15541,719,5,7.5,37.5
46388,15541,416,1,4.2,4.2
46389,15541,294,4,1.1,4.4
46390,15542,116,5,1.4,7.0
46391,15542,267,1,1.1,1.1
46392,15542,59,4,2.5,10.0
46393,15542,211,3,3.5,10.5
46394,15542,547,2,7.5,15.0
46395,15543,2,4,3.5,14.0
46396,15543,137,3,3.5,10.5
46397,15543,228,2,7.99,15.98
46398,15544,787,5,2.8,14.0
46399,15545,255,5,2.5,12.5
46400,15545,163,3,4.9,14.7
46401,15545,164,4,2.9,11.6
46402,15545,779,2,3.5,7.0
46403,15546,843,2,3.8,7.6
46404,15547,398,3,39.99,119.97
46405,15547,676,5,3.5,17.5
46406,15548,726,4,4.5,18.0
46407,15549,245,4,7.9,31.6
46408,15549,394,5,1.5,7.5
46409,15549,651,2,4.9,9.8
46410,15549,566,5,0.6,3.0
46411,15550,869,2,4.5,9.0
46412,15550,397,4,8.99,35.96
46413,15550,122,3,3.9,11.7
46414,15551,722,5,15.99,79.95
46415,15551,479,2,5.9,11.8
46416,15551,991,1,79.99,79.99
46417,15551,471,3,6.5,19.5
46418,15551,61,4,5.5,22.0
46419,15552,744,4,2.9,11.6
46420,15552,806,3,3.9,11.7
46421,15553,793,2,9.5,19.0
46422,15553,144,5,2.9,14.5
46423,15554,699,4,4.5,18.0
46424,15554,573,1,1.2,1.2
46425,15555,630,5,5.5,27.5
46426,15556,511,4,2.2,8.8
46427,15556,388,2,1.8,3.6
46428,15557,125,3,0.8,2.4
46429,15557,481,5,3.0,15.0
46430,15557,480,1,3.5,3.5
46431,15557,146,2,1.8,3.6
46432,15557,641,5,9.99,49.95
46433,15558,449,2,2.9,5.8
46434,15558,913,5,3.5,17.5
46435,15558,888,1,4.9,4.9
46436,15559,468,2,9.9,19.8
46437,15559,975,2,3.5,7.0
46438,15559,990,2,34.99,69.98
46439,15559,539,4,1.8,7.2
46440,15560,285,3,1.1,3.3
46441,15560,775,2,6.5,13.0
46442,15560,729,3,39.99,119.97
46443,15561,738,3,19.99,59.97
46444,15561,993,2,34.99,69.98
46445,15561,835,3,4.9,14.7
46446,15561,777,2,3.9,7.8
46447,15561,461,1,9.99,9.99
46448,15562,850,2,4.8,9.6
46449,15562,810,3,2.5,7.5
46450,15562,463,1,4.9,4.9
46451,15563,86,2,1.0,2.0
46452,15564,635,5,3.5,17.5
46453,15564,599,5,22.0,110.0
46454,15564,34,2,2.3,4.6
46455,15564,735,3,7.5,22.5
46456,15565,475,3,19.99,59.97
46457,15565,212,1,3.2,3.2
46458,15566,217,4,4.99,19.96
46459,15566,870,5,10.99,54.95
46460,15566,524,1,11.99,11.99
46461,15566,481,3,3.0,9.0
46462,15566,389,2,2.1,4.2
46463,15567,651,2,4.9,9.8
46464,15567,255,2,2.5,5.0
46465,15567,903,1,2.8,2.8
46466,15568,229,2,1.5,3.0
46467,15568,145,2,1.7,3.4
46468,15568,798,4,4.5,18.0
46469,15569,254,3,1.2,3.6
46470,15569,244,2,4.9,9.8
46471,15569,970,1,2.8,2.8
46472,15569,84,3,3.5,10.5
46473,15570,587,3,1.9,5.7
46474,15571,457,3,1.5,4.5
46475,15572,359,1,2.5,2.5
46476,15572,647,5,2.9,14.5
46477,15572,251,1,3.9,3.9
46478,15572,586,4,2.8,11.2
46479,15573,75,1,7.99,7.99
46480,15573,895,3,4.2,12.6
46481,15573,203,5,3.5,17.5
46482,15573,421,1,3.5,3.5
46483,15574,563,3,2.8,8.4
46484,15574,985,2,39.99,79.98
46485,15574,312,5,8.99,44.95
46486,15574,337,4,2.5,10.0
46487,15575,214,4,5.99,23.96
46488,15575,887,1,5.9,5.9
46489,15575,80,3,4.99,14.97
46490,15575,958,1,4.9,4.9
46491,15575,821,1,3.5,3.5
46492,15576,158,5,2.5,12.5
46493,15576,780,2,4.9,9.8
46494,15576,784,3,3.5,10.5
46495,15577,447,4,2.5,10.0
46496,15577,47,4,1.1,4.4
46497,15577,654,2,79.99,159.98
46498,15578,72,3,9.99,29.97
46499,15578,323,3,9.99,29.97
46500,15578,940,3,2.5,7.5
46501,15578,999,3,34.99,104.97
46502,15578,595,4,1.1,4.4
46503,15579,749,5,1.0,5.0
46504,15579,629,4,4.5,18.0
46505,15579,213,1,1.9,1.9
46506,15579,976,3,6.99,20.97
46507,15580,664,5,6.9,34.5
46508,15580,141,2,5.9,11.8
46509,15581,302,5,2.1,10.5
46510,15581,215,3,7.5,22.5
46511,15581,318,1,6.5,6.5
46512,15581,713,1,5.99,5.99
46513,15581,909,4,5.9,23.6
46514,15582,935,5,7.9,39.5
46515,15582,777,5,3.9,19.5
46516,15583,466,1,2.5,2.5
46517,15583,492,5,19.99,99.95
46518,15583,218,4,8.99,35.96
46519,15583,870,3,10.99,32.97
46520,15583,257,2,3.5,7.0
46521,15584,65,1,2.1,2.1
46522,15585,617,3,3.8,11.4
46523,15585,515,2,2.5,5.0
46524,15585,729,1,39.99,39.99
46525,15585,838,3,3.5,10.5
46526,15585,739,2,24.99,49.98
46527,15586,282,2,1.1,2.2
46528,15586,381,3,0.5,1.5
46529,15587,402,3,2.5,7.5
46530,15587,44,5,2.2,11.0
46531,15587,425,3,3.5,10.5
46532,15587,541,4,3.9,15.6
46533,15588,310,3,2.5,7.5
46534,15588,668,5,7.99,39.95
46535,15588,832,1,3.5,3.5
46536,15589,4,4,8.99,35.96
46537,15590,731,2,7.9,15.8
46538,15591,620,1,2.8,2.8
46539,15591,179,2,2.1,4.2
46540,15591,211,1,3.5,3.5
46541,15591,58,5,3.1,15.5
46542,15592,659,3,2.5,7.5
46543,15593,427,1,3.9,3.9
46544,15594,309,3,1.2,3.6
46545,15595,934,1,3.5,3.5
46546,15595,774,3,14.99,44.97
46547,15595,17,3,1.9,5.7
46548,15595,427,5,3.9,19.5
46549,15595,879,4,12.0,48.0
46550,15596,662,3,29.99,89.97
46551,15596,917,5,3.9,19.5
46552,15596,751,2,2.3,4.6
46553,15596,97,5,3.9,19.5
46554,15597,315,1,5.5,5.5
46555,15597,474,3,12.99,38.97
46556,15597,460,2,2.5,5.0
46557,15597,223,3,12.99,38.97
46558,15598,662,4,29.99,119.96
46559,15598,610,1,3.5,3.5
46560,15598,815,3,15.9,47.7
46561,15599,259,3,3.1,9.3
46562,15599,630,4,5.5,22.0
46563,15599,969,1,3.5,3.5
46564,15599,838,4,3.5,14.0
46565,15600,326,1,4.9,4.9
46566,15600,250,3,5.5,16.5
46567,15600,263,2,0.8,1.6
46568,15600,247,5,4.9,24.5
46569,15600,884,4,3.2,12.8
46570,15601,987,5,59.99,299.95
46571,15601,928,1,2.0,2.0
46572,15602,15,1,2.9,2.9
46573,15602,264,2,0.8,1.6
46574,15602,817,3,9.99,29.97
46575,15603,555,2,6.5,13.0
46576,15603,991,3,79.99,239.97
46577,15603,784,2,3.5,7.0
46578,15604,432,1,2.5,2.5
46579,15604,838,5,3.5,17.5
46580,15604,325,4,5.2,20.8
46581,15605,912,5,3.5,17.5
46582,15605,173,1,1.4,1.4
46583,15605,803,3,3.9,11.7
46584,15605,857,5,2.5,12.5
46585,15606,900,3,2.5,7.5
46586,15607,125,4,0.8,3.2
46587,15608,975,2,3.5,7.0
46588,15609,362,1,1.7,1.7
46589,15609,367,4,2.8,11.2
46590,15610,846,2,2.5,5.0
46591,15610,717,4,5.9,23.6
46592,15610,559,1,2.5,2.5
46593,15610,618,3,6.99,20.97
46594,15610,916,4,2.9,11.6
46595,15611,673,1,4.5,4.5
46596,15611,976,2,6.99,13.98
46597,15611,868,2,2.0,4.0
46598,15612,654,3,79.99,239.97
46599,15613,5,2,2.5,5.0
46600,15613,765,2,3.9,7.8
46601,15614,232,2,2.5,5.0
46602,15614,48,5,0.6,3.0
46603,15614,639,5,5.2,26.0
46604,15615,704,2,3.9,7.8
46605,15615,118,3,4.9,14.7
46606,15615,968,1,4.5,4.5
46607,15615,139,1,3.9,3.9
46608,15616,878,5,15.0,75.0
46609,15616,649,1,2.9,2.9
46610,15617,214,2,5.99,11.98
46611,15617,352,1,1.0,1.0
46612,15617,484,5,7.9,39.5
46613,15617,951,1,5.5,5.5
46614,15618,571,4,1.8,7.2
46615,15618,224,2,15.99,31.98
46616,15618,215,2,7.5,15.0
46617,15618,403,3,3.5,10.5
46618,15619,4,4,8.99,35.96
46619,15619,616,4,4.5,18.0
46620,15619,35,4,3.5,14.0
46621,15619,363,4,2.0,8.0
46622,15620,412,4,3.9,15.6
46623,15620,299,3,1.1,3.3
46624,15621,932,3,3.5,10.5
46625,15621,765,1,3.9,3.9
46626,15621,513,4,1.7,6.8
46627,15621,897,3,4.9,14.7
46628,15621,773,4,10.99,43.96
46629,15622,851,1,5.5,5.5
46630,15622,659,4,2.5,10.0
46631,15622,756,5,1.8,9.0
46632,15623,559,4,2.5,10.0
46633,15624,218,4,8.99,35.96
46634,15624,470,1,5.5,5.5
46635,15624,327,2,6.5,13.0
46636,15624,836,3,7.5,22.5
46637,15624,318,2,6.5,13.0
46638,15625,138,2,2.7,5.4
46639,15626,770,5,2.4,12.0
46640,15626,780,4,4.9,19.6
46641,15626,581,3,2.5,7.5
46642,15627,450,3,1.8,5.4
46643,15627,181,1,4.5,4.5
46644,15628,972,3,7.99,23.97
46645,15628,928,1,2.0,2.0
46646,15628,474,2,12.99,25.98
46647,15629,658,4,7.5,30.0
46648,15630,576,3,1.5,4.5
46649,15630,822,5,2.5,12.5
46650,15630,496,2,5.99,11.98
46651,15631,853,5,4.9,24.5
46652,15631,443,2,2.2,4.4
46653,15631,129,5,2.2,11.0
46654,15631,968,5,4.5,22.5
46655,15632,821,2,3.5,7.0
46656,15632,569,3,1.8,5.4
46657,15632,667,1,9.99,9.99
46658,15632,145,3,1.7,5.1
46659,15632,534,5,7.99,39.95
46660,15633,96,3,1.2,3.6
46661,15634,613,5,2.5,12.5
46662,15634,146,5,1.8,9.0
46663,15634,407,4,1.7,6.8
46664,15634,249,2,9.99,19.98
46665,15635,587,4,1.9,7.6
46666,15635,890,4,7.9,31.6
46667,15635,865,2,2.2,4.4
46668,15635,29,4,3.5,14.0
46669,15636,782,3,8.99,26.97
46670,15636,416,3,4.2,12.6
46671,15636,821,4,3.5,14.0
46672,15637,933,4,6.9,27.6
46673,15637,297,5,1.1,5.5
46674,15637,859,2,1.5,3.0
46675,15637,652,4,49.99,199.96
46676,15637,731,3,7.9,23.7
46677,15638,807,2,6.5,13.0
46678,15638,602,2,2.5,5.0
46679,15638,94,3,4.9,14.7
46680,15639,423,1,3.2,3.2
46681,15639,792,3,8.9,26.7
46682,15639,597,4,1.8,7.2
46683,15640,536,2,3.5,7.0
46684,15640,90,1,9.99,9.99
46685,15640,759,4,1.9,7.6
46686,15640,105,4,0.9,3.6
46687,15640,916,2,2.9,5.8
46688,15641,416,5,4.2,21.0
46689,15641,482,2,1.5,3.0
46690,15641,826,1,3.5,3.5
46691,15641,60,2,2.9,5.8
46692,15642,136,5,2.0,10.0
46693,15642,11,1,12.5,12.5
46694,15643,847,5,2.5,12.5
46695,15643,921,4,4.9,19.6
46696,15643,137,3,3.5,10.5
46697,15643,459,2,3.8,7.6
46698,15643,115,4,4.8,19.2
46699,15644,635,2,3.5,7.0
46700,15644,561,3,2.8,8.4
46701,15644,687,4,4.99,19.96
46702,15645,372,2,2.5,5.0
46703,15645,88,5,1.5,7.5
46704,15645,941,1,4.9,4.9
46705,15646,442,3,4.9,14.7
46706,15646,742,2,2.5,5.0
46707,15646,941,1,4.9,4.9
46708,15646,323,4,9.99,39.96
46709,15647,315,3,5.5,16.5
46710,15647,165,4,5.5,22.0
46711,15647,281,2,1.1,2.2
46712,15647,99,4,14.99,59.96
46713,15648,703,4,6.5,26.0
46714,15648,478,2,2.5,5.0
46715,15648,98,5,6.99,34.95
46716,15649,853,5,4.9,24.5
46717,15649,47,2,1.1,2.2
46718,15649,965,3,3.9,11.7
46719,15649,301,2,1.8,3.6
46720,15649,93,2,0.5,1.0
46721,15650,278,2,1.1,2.2
46722,15650,488,2,4.9,9.8
46723,15650,178,4,2.2,8.8
46724,15650,20,1,2.3,2.3
46725,15651,298,1,1.1,1.1
46726,15651,115,1,4.8,4.8
46727,15651,939,5,5.5,27.5
46728,15651,933,1,6.9,6.9
46729,15652,853,2,4.9,9.8
46730,15652,952,5,5.2,26.0
46731,15652,242,2,1.9,3.8
46732,15653,731,5,7.9,39.5
46733,15653,933,2,6.9,13.8
46734,15653,116,1,1.4,1.4
46735,15653,650,5,3.9,19.5
46736,15654,82,4,3.2,12.8
46737,15655,330,2,5.5,11.0
46738,15655,105,4,0.9,3.6
46739,15655,910,2,2.9,5.8
46740,15655,816,1,18.9,18.9
46741,15656,86,2,1.0,2.0
46742,15657,340,2,4.8,9.6
46743,15658,658,2,7.5,15.0
46744,15659,101,2,1.5,3.0
46745,15659,457,5,1.5,7.5
46746,15659,427,1,3.9,3.9
46747,15659,534,2,7.99,15.98
46748,15659,657,5,19.99,99.95
46749,15660,565,3,2.0,6.0
46750,15660,52,5,1.7,8.5
46751,15660,350,4,1.5,6.0
46752,15660,68,2,4.5,9.0
46753,15661,815,5,15.9,79.5
46754,15661,144,1,2.9,2.9
46755,15661,119,2,6.5,13.0
46756,15662,285,5,1.1,5.5
46757,15662,820,3,2.8,8.4
46758,15662,597,1,1.8,1.8
46759,15662,925,3,1.8,5.4
46760,15663,784,1,3.5,3.5
46761,15663,524,2,11.99,23.98
46762,15663,431,4,3.9,15.6
46763,15663,809,5,3.5,17.5
46764,15664,432,1,2.5,2.5
46765,15664,100,1,2.5,2.5
46766,15664,237,4,1.5,6.0
46767,15665,806,3,3.9,11.7
46768,15665,439,1,3.9,3.9
46769,15666,959,3,5.5,16.5
46770,15666,102,2,1.4,2.8
46771,15667,740,4,49.99,199.96
46772,15667,483,4,3.5,14.0
46773,15667,108,1,4.5,4.5
46774,15667,681,1,9.99,9.99
46775,15667,594,2,1.6,3.2
46776,15668,113,4,3.2,12.8
46777,15668,530,3,3.5,10.5
46778,15668,862,1,2.5,2.5
46779,15668,533,4,4.9,19.6
46780,15668,323,3,9.99,29.97
46781,15669,979,1,4.99,4.99
46782,15669,935,4,7.9,31.6
46783,15669,954,1,5.9,5.9
46784,15669,2,5,3.5,17.5
46785,15670,559,2,2.5,5.0
46786,15670,66,4,8.99,35.96
46787,15670,883,1,3.0,3.0
46788,15670,323,3,9.99,29.97
46789,15671,720,4,14.99,59.96
46790,15671,526,4,4.5,18.0
46791,15672,564,4,2.0,8.0
46792,15672,33,3,2.1,6.3
46793,15673,923,1,1.0,1.0
46794,15673,621,5,3.5,17.5
46795,15674,323,1,9.99,9.99
46796,15674,473,5,4.9,24.5
46797,15674,719,4,7.5,30.0
46798,15675,378,1,1.5,1.5
46799,15675,816,1,18.9,18.9
46800,15676,270,1,1.1,1.1
46801,15676,760,2,1.8,3.6
46802,15676,579,2,9.99,19.98
46803,15676,99,3,14.99,44.97
46804,15677,932,4,3.5,14.0
46805,15677,491,2,9.99,19.98
46806,15678,144,5,2.9,14.5
46807,15678,149,4,2.9,11.6
46808,15679,165,5,5.5,27.5
46809,15679,643,3,3.2,9.6
46810,15679,759,3,1.9,5.7
46811,15680,273,3,1.1,3.3
46812,15680,305,2,0.8,1.6
46813,15680,840,1,3.5,3.5
46814,15680,177,4,3.9,15.6
46815,15681,890,1,7.9,7.9
46816,15682,207,4,3.2,12.8
46817,15683,623,3,2.2,6.6
46818,15683,412,2,3.9,7.8
46819,15683,235,5,1.5,7.5
46820,15684,931,2,7.9,15.8
46821,15684,953,1,4.9,4.9
46822,15684,215,2,7.5,15.0
46823,15684,198,1,7.9,7.9
46824,15685,213,1,1.9,1.9
46825,15685,592,3,1.6,4.8
46826,15685,594,1,1.6,1.6
46827,15686,844,5,3.9,19.5
46828,15686,656,2,5.9,11.8
46829,15686,380,1,1.5,1.5
46830,15686,926,4,1.5,6.0
46831,15687,409,5,2.0,10.0
46832,15687,441,5,6.5,32.5
46833,15687,209,5,4.9,24.5
46834,15687,213,5,1.9,9.5
46835,15688,351,1,1.8,1.8
46836,15688,649,1,2.9,2.9
46837,15688,113,3,3.2,9.6
46838,15689,169,2,1.5,3.0
46839,15689,910,5,2.9,14.5
46840,15689,520,2,2.0,4.0
46841,15690,455,1,2.0,2.0
46842,15690,226,2,5.5,11.0
46843,15690,569,3,1.8,5.4
46844,15691,811,2,3.9,7.8
46845,15691,401,2,1.8,3.6
46846,15692,139,2,3.9,7.8
46847,15692,352,2,1.0,2.0
46848,15692,910,4,2.9,11.6
46849,15693,800,1,2.9,2.9
46850,15693,322,4,8.5,34.0
46851,15693,438,2,7.9,15.8
46852,15693,150,2,3.5,7.0
46853,15694,845,4,2.5,10.0
46854,15694,608,3,2.9,8.7
46855,15694,146,4,1.8,7.2
46856,15694,439,2,3.9,7.8
46857,15694,269,2,1.1,2.2
46858,15695,267,5,1.1,5.5
46859,15695,435,5,4.5,22.5
46860,15695,759,2,1.9,3.8
46861,15696,608,1,2.9,2.9
46862,15696,976,3,6.99,20.97
46863,15696,82,4,3.2,12.8
46864,15696,481,5,3.0,15.0
46865,15697,224,1,15.99,15.99
46866,15697,908,2,8.9,17.8
46867,15697,498,4,8.9,35.6
46868,15697,155,4,1.8,7.2
46869,15698,352,5,1.0,5.0
46870,15698,19,1,1.3,1.3
46871,15698,507,2,1.0,2.0
46872,15699,110,4,9.5,38.0
46873,15699,544,1,5.9,5.9
46874,15699,251,4,3.9,15.6
46875,15699,846,5,2.5,12.5
46876,15700,683,1,2.5,2.5
46877,15700,745,1,4.5,4.5
46878,15701,608,1,2.9,2.9
46879,15701,607,1,3.8,3.8
46880,15702,213,5,1.9,9.5
46881,15703,760,5,1.8,9.0
46882,15704,926,3,1.5,4.5
